code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result,type
992,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,test
993,PeuIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
994,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,test
995,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Intense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,Pass,app
996,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,Pass,test
997,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,TIntense,TIntense,PeuIntense,PeuIntense,Dropout,app
998,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,app
999,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,PeuIntense,MoyIntense,TIntense,TIntense,TIntense,Pass,app
1000,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,Intense,MoyIntense,MoyIntense,TIntense,TIntense,MoyIntense,PeuIntense,TIntense,TIntense,MoyIntense,MoyIntense,Pass,app
1001,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,TIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Pass,app
1002,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1003,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1004,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,Pass,app
1005,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1006,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,Pass,app
1007,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,Pass,app
1008,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,Intense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1009,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Fail,app
1010,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1011,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1012,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1013,TIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1014,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,Pass,app
1015,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,Pass,app
1016,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,Intense,TIntense,MoyIntense,Pass,app
1017,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,TIntense,Pass,app
1018,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1019,PeuIntense,MoyIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,app
1020,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,TIntense,Pass,app
1021,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1022,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Fail,app
1023,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,Intense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,Pass,app
1024,PeuIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,Pass,app
1025,PeuIntense,MoyIntense,TIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1026,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,Pass,app
1027,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,Intense,MoyIntense,MoyIntense,Pass,app
1028,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,Pass,app
1029,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,app
1030,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,Pass,app
1031,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,Pass,app
1032,TIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,Intense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,Pass,app
1033,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,PeuIntense,MoyIntense,MoyIntense,TPeuIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,TIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,Pass,app
1034,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,Pass,test
1035,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,Intense,TIntense,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,Pass,app
1036,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1037,MoyIntense,TIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,Pass,app
1038,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1039,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1040,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1041,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,FaibleIntense,MoyIntense,FaibleIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,Pass,app
1042,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Fail,app
1043,TIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,PeuIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,MoyIntense,Pass,app
1044,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,Intense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,app
1045,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,Pass,app
1046,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,TIntense,TIntense,TIntense,MoyIntense,Pass,app
1047,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Fail,app
1048,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,test
1049,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,Dropout,app
1050,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1051,TIntense,MoyIntense,TIntense,MoyIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,PeuIntense,TIntense,TIntense,TIntense,TIntense,TIntense,TIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,Pass,app
1052,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1053,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1054,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,MoyIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,MoyIntense,Fail,app
1055,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,TIntense,TIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,TIntense,PeuIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,PeuIntense,MoyIntense,PeuIntense,MoyIntense,MoyIntense,PeuIntense,MoyIntense,Fail,test
1056,PeuIntense,FaibleIntense,PeuIntense,PeuIntense,FaibleIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,MoyIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
1057,MoyIntense,MoyIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,TIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,MoyIntense,Pass,test
1058,PeuIntense,FaibleIntense,PeuIntense,FaibleIntense,FaibleIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,PeuIntense,FaibleIntense,Dropout,app
