code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result
1170,127.498,78.37700000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1171,1759.1779999999999,280.76099999999997,180.38299999999998,91.39500000000001,35.003,26.009,10.4,10.4,145.166,85.93799999999999,-2.237,220.053,100.586,87.26100000000001,77.013,80.655,92.14200000000001,10.4,121.18500000000002,75.982,120.157,77.502,148.679,23.967,40.817,10.4,54.565,39.867000000000004,164.88,169.531,Pass
1172,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1173,691.2,76.72200000000001,64.31,50.068999999999996,28.418999999999997,7.8,7.8,7.8,33.804,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,108.66799999999999,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Fail
1174,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1175,2442.802,143.977,156.45399999999998,252.78299999999996,144.649,305.16999999999996,10.4,294.94,275.176,120.34699999999998,196.58300000000003,152.573,211.132,81.99799999999999,93.038,67.53399999999999,86.732,10.4,443.874,140.851,252.213,89.816,105.90499999999999,121.63999999999999,87.558,10.4,78.87599999999999,59.788999999999994,168.612,294.422,Pass
1176,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1177,388.104,70.485,61.909000000000006,73.395,29.585,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,138.717,Dropout
1178,1824.719,59.784000000000006,10.4,107.003,103.08899999999998,101.128,10.4,76.372,86.17,10.4,10.4,51.559,87.667,80.012,70.42,78.60900000000001,10.4,10.4,182.624,59.87299999999999,101.63600000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,155.806,Fail
1179,3847.8990000000003,280.475,370.11199999999997,243.70499999999998,139.868,246.57899999999998,10.4,220.388,388.13300000000004,364.65200000000004,245.80100000000002,373.771,264.544,229.024,235.50400000000002,265.839,228.568,10.4,396.98199999999997,206.22699999999998,261.544,175.203,213.70700000000005,189.686,175.49400000000003,10.4,253.34199999999998,152.034,286.988,519.7510000000001,Pass
1180,60.528000000000006,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1181,93.13300000000001,68.768,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1182,58.900000000000006,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1183,247.284,10.4,10.4,57.117,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Fail
1184,276.689,74.328,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,146.63400000000001,Dropout
1185,1515.5819999999999,115.006,162.49399999999997,115.60399999999998,114.55199999999999,111.801,10.4,119.55299999999998,75.224,44.092,66.467,59.75500000000001,181.22299999999998,61.272000000000006,73.773,92.565,10.4,10.4,187.04500000000002,47.708,87.589,37.983000000000004,47.882,10.4,28.817,10.4,41.905,10.4,73.855,151.805,Pass
1186,1172.483,135.345,134.26000000000002,200.74299999999997,96.97500000000001,179.158,10.4,63.129999999999995,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,160.05,Dropout
1187,55.071000000000005,56.217,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Fail
1188,1170.9109999999998,68.859,131.195,122.333,69.86699999999999,113.567,10.4,103.262,120.847,8.384,10.4,51.983999999999995,109.043,58.425000000000004,38.33,76.375,73.13399999999999,10.4,163.706,73.871,148.16199999999998,102.69899999999998,78.607,38.742000000000004,10.4,10.4,47.184000000000005,33.742,101.243,269.283,Pass
1189,374.811,10.4,10.4,140.63400000000001,96.75,143.137,10.4,96.551,36.785,10.4,69.134,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,151.784,Dropout
1190,4912.379999999999,215.348,269.764,271.669,90.467,332.09099999999995,7.8,314.29200000000003,304.63000000000005,485.47800000000007,321.992,447.639,276.565,315.024,172.646,341.59,191.727,7.8,770.136,253.095,251.592,223.08999999999997,208.75099999999998,235.64500000000004,281.998,7.8,278.907,210.561,276.832,470.679,Pass
1191,550.5409999999999,10.4,91.82,10.4,34.123999999999995,10.4,10.4,10.4,36.902,10.4,10.4,10.4,31.792,56.369,42.209,10.4,10.4,10.4,10.4,10.4,45.512,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,80.06700000000001,Fail
1192,340.283,107.453,56.184000000000005,7.8,28.037999999999997,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,101.443,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,139.942,Dropout
1193,349.853,123.13300000000001,66.21000000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,104.892,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,156.359,Dropout
1194,226.421,60.69599999999999,10.4,10.4,26.537,10.4,10.4,10.4,30.808999999999997,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1195,3320.0690000000004,433.25,529.13,354.566,133.343,332.46299999999997,7.8,251.80100000000004,278.366,460.65,226.94099999999997,421.837,320.709,375.907,339.16999999999996,561.435,313.06600000000003,7.8,464.514,275.494,293.663,375.53600000000006,204.53500000000003,213.695,154.79,7.8,29.442,38.451,51.623000000000005,201.132,Dropout
1196,2315.5930000000003,141.015,127.66,351.815,97.077,273.036,10.4,186.428,178.308,132.293,132.81099999999998,132.327,210.534,138.863,120.849,105.066,4.534,10.4,214.691,97.01700000000001,94.058,79.001,97.492,96.013,113.348,10.4,91.491,55.777,135.695,508.064,Pass
1197,1384.2289999999998,98.749,163.10199999999998,237.31599999999997,152.328,233.37699999999998,10.4,124.021,155.74200000000002,167.37699999999998,99.679,118.673,114.21900000000001,114.824,76.73400000000001,82.767,10.4,10.4,281.335,118.963,88.69800000000001,36.637,55.43899999999999,79.019,36.217,10.4,54.35,10.4,97.134,141.167,Pass
1198,1140.381,211.416,272.017,176.05599999999998,136.63799999999998,-20.838,10.4,-19.345,208.71599999999998,78.783,80.55799999999999,10.4,-7.366000000000001,-4.908000000000001,10.4,30.505,3.533999999999999,10.4,179.422,9.941999999999998,70.777,10.4,35.984,64.271,46.391999999999996,10.4,36.859,10.4,54.116,131.75199999999998,Pass
1199,1424.269,288.13599999999997,161.54000000000002,156.742,101.643,108.446,7.8,73.17099999999999,33.072,99.852,83.957,93.312,91.93900000000001,59.727000000000004,71.862,77.423,40.484,7.8,127.11,43.891999999999996,103.77,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
1200,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1201,1824.6740000000002,169.872,168.157,169.059,98.946,154.12900000000002,10.4,82.48400000000001,130.81599999999997,96.152,108.125,85.98,136.554,132.265,138.644,172.31099999999998,77.789,10.4,202.34600000000003,139.217,127.48599999999999,71.538,57.944,36.759,10.4,10.4,10.4,10.4,54.267,222.02399999999997,Pass
1202,68.458,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1203,1298.475,178.31199999999998,71.146,140.744,106.723,124.12599999999999,10.4,81.143,40.198,176.67600000000002,32.759,102.55199999999999,120.03699999999999,50.659,77.25200000000001,131.667,46.56,10.4,17.892,41.867000000000004,61.3,32.817,42.309,52.19,57.287,10.4,82.08099999999999,50.666999999999994,111.51400000000001,93.74799999999999,Pass
1204,2266.599,103.383,128.076,188.042,118.088,213.27300000000002,10.4,170.35,187.395,135.991,177.633,187.804,181.29399999999998,158.30200000000002,142.057,135.765,151.04399999999998,10.4,244.306,164.46499999999997,179.201,173.327,119.863,157.66000000000003,142.776,10.4,135.04,124.19999999999999,150.401,368.45399999999995,Pass
1205,2201.1349999999998,107.575,121.595,163.517,98.757,166.089,10.4,117.253,70.347,88.57900000000001,105.79400000000001,86.528,162.18,166.887,135.01500000000001,69.10900000000001,10.4,10.4,281.351,91.392,121.554,103.16799999999999,48.617,132.944,59.855000000000004,10.4,51.208,57.708999999999996,110.557,436.645,Pass
1206,1064.11,112.256,93.555,83.342,84.899,75.588,10.4,10.4,54.513,81.098,32.467,120.93099999999998,109.337,145.45499999999998,117.297,67.80699999999999,10.4,10.4,70.13000000000001,10.4,39.011,10.4,68.167,10.4,10.4,10.4,10.4,10.4,10.4,145.21900000000002,Dropout
1207,1274.91,122.16,99.668,141.203,31.016,36.714,10.4,37.211999999999996,27.121999999999996,101.236,125.233,100.959,120.94800000000001,97.981,71.36699999999999,104.70100000000001,65.009,10.4,252.738,34.891999999999996,49.495999999999995,81.413,20.442,22.417,25.392000000000003,10.4,93.75900000000001,10.4,10.4,181.484,Fail
1208,1113.2849999999999,124.99099999999999,60.092,82.809,114.39800000000001,90.473,10.4,71.594,74.899,67.748,10.4,59.37100000000001,104.048,70.17599999999999,87.713,43.092,49.734,10.4,207.237,31.616999999999997,37.019,10.4,10.4,10.4,10.4,10.4,31.616999999999997,10.4,66.856,293.09499999999997,Pass
1209,700.382,68.70600000000002,86.307,154.742,117.762,190.55,10.4,151.03799999999998,39.332,50.034000000000006,54.36899999999999,54.60499999999999,10.4,10.4,43.94,10.4,10.4,10.4,102.34299999999999,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,135.317,Dropout
1210,360.297,51.467,58.051,61.509,80.58600000000001,10.4,10.4,71.40899999999999,81.554,10.4,10.4,10.4,37.709,10.4,38.783,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1211,3718.224,195.98,155.888,185.459,146.271,186.69199999999998,10.4,153.32799999999997,235.765,181.164,126.798,277.32,144.913,133.01099999999997,147.526,127.501,112.191,10.4,319.02099999999996,135.571,171.159,153.72,172.09300000000002,161.256,181.19700000000003,10.4,176.893,160.48399999999998,214.69,379.35300000000007,Pass
1212,455.104,52.726000000000006,10.4,56.69199999999999,79.084,64.59700000000001,10.4,10.4,34.295,61.334,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1213,110.509,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1214,1068.695,189.54999999999998,217.53199999999998,135.067,106.276,72.46300000000001,10.4,-21.508000000000003,134.33,127.435,32.434,68.87500000000001,47.919,67.894,41.012,10.4,51.284000000000006,10.4,188.866,95.058,88.30499999999999,87.70899999999999,77.684,47.869,53.843999999999994,10.4,72.90599999999999,45.75900000000001,62.842,246.90099999999998,Pass
1215,2229.5860000000002,107.66699999999999,123.33500000000001,229.959,95.77699999999999,239.813,10.4,198.589,136.01500000000001,138.73,158.867,188.461,210.12199999999999,165.269,135.09699999999998,81.778,10.4,10.4,321.729,110.068,145.341,167.824,41.967,126.57199999999999,135.421,10.4,118.32499999999999,107.743,167.56900000000002,280.959,Pass
1216,1342.246,136.818,133.415,122.11599999999999,112.763,113.527,7.8,118.301,212.187,199.86599999999999,105.41,128.231,123.99600000000001,160.087,67.337,77.251,35.809000000000005,7.8,150.094,73.363,114.37100000000001,43.81699999999999,35.93,61.161,36.251,7.8,67.779,49.044,70.379,130.29,Pass
1217,3153.149,137.561,214.113,234.54500000000002,95.319,217.441,10.4,229.545,188.73600000000002,123.605,148.759,147.829,196.96,184.224,147.914,90.325,75.252,10.4,300.841,91.016,116.381,79.295,90.23700000000001,74.868,56.037000000000006,10.4,10.4,38.534000000000006,77.892,278.18600000000004,Pass
1218,1636.3459999999998,90.964,139.162,184.524,122.109,167.37,7.8,177.572,180.811,206.13,152.823,45.42100000000001,126.27600000000001,56.178999999999995,91.49600000000001,51.012,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,123.367,Fail
1219,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1220,171.284,54.992,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1221,439.845,58.084,79.22899999999998,69.459,10.4,67.89200000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,161.15900000000002,Dropout
1222,555.059,90.351,65.026,28.137,80.84100000000001,33.792,10.4,35.742,62.638999999999996,58.254999999999995,42.666999999999994,55.675999999999995,56.16799999999999,10.4,32.309,10.4,10.4,10.4,10.4,10.4,27.938000000000002,75.39200000000001,78.367,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Fail
1223,611.713,69.85,64.366,148.24,32.309,10.4,10.4,10.4,10.4,77.94200000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,139.99200000000002,Dropout
1224,2080.605,135.904,192.808,187.75699999999998,126.977,227.959,10.4,182.197,154.65499999999997,90.50999999999999,122.647,118.21700000000001,169.793,178.035,159.661,75.262,59.639,10.4,172.18,167.38400000000001,175.132,143.10399999999998,140.34699999999998,140.986,139.55700000000002,10.4,100.09499999999998,97.473,138.291,313.972,Pass
1225,889.155,148.937,131.807,123.562,98.0,75.785,10.4,148.938,88.78,90.592,-12.158000000000003,31.616999999999997,61.248,57.287000000000006,31.738999999999997,44.367,88.892,10.4,130.548,10.4,44.006,10.4,10.4,32.367000000000004,108.09800000000001,10.4,43.005,10.4,55.392,260.695,Pass
1226,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1227,505.80700000000013,67.382,91.816,65.757,69.67399999999999,93.551,10.4,10.4,32.42,10.4,10.4,10.4,41.317,43.809,38.711,10.4,10.4,10.4,10.4,10.4,38.513,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,138.31699999999998,Fail
1228,90.28200000000001,75.226,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1229,586.87,89.553,67.75,67.786,75.574,58.034,7.8,7.8,87.45500000000001,75.858,7.8,54.776999999999994,7.8,7.8,33.24,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,135.267,Dropout
1230,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1231,3043.683,278.673,148.148,401.946,113.33700000000002,274.34000000000003,10.4,229.12800000000001,227.438,202.252,339.23,294.324,239.18599999999998,202.84300000000002,159.918,207.194,112.184,10.4,421.424,125.88499999999999,202.51,132.78199999999998,121.52400000000002,149.317,98.16300000000001,10.4,115.0,111.006,145.603,435.959,Pass
1232,1189.1039999999998,114.649,153.97000000000003,276.375,120.963,276.17499999999995,10.4,237.36100000000002,410.262,292.59000000000003,189.53300000000002,270.425,229.286,147.11700000000002,127.43700000000001,54.959,10.4,10.4,106.91900000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,121.59100000000001,Dropout
1233,1001.322,106.243,78.98299999999999,170.74599999999998,77.03099999999999,211.632,10.4,168.265,164.404,75.968,31.308999999999997,10.4,87.833,78.541,27.143,10.4,10.4,10.4,124.44299999999998,143.386,176.31899999999996,97.71799999999999,10.4,31.458,29.387,10.4,37.409000000000006,10.4,57.81600000000001,273.79499999999996,Pass
1234,1029.267,78.688,138.659,183.36,99.99,168.67900000000003,10.4,145.31,190.314,201.06099999999998,127.87199999999999,159.027,97.68699999999998,91.291,92.734,109.20299999999999,59.33500000000001,10.4,179.18800000000002,123.407,80.697,53.684,10.4,59.634,10.4,10.4,10.4,10.4,10.4,10.4,Fail
1235,181.25600000000003,51.166999999999994,10.4,10.4,31.135999999999996,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Fail
1236,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1237,850.231,121.734,97.70600000000002,174.068,96.91,181.7,10.4,149.024,185.67800000000003,56.706,10.4,53.134,172.902,99.79400000000001,117.14000000000001,94.74600000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,174.65300000000002,Dropout
1238,684.9569999999999,188.93599999999998,60.517,153.98499999999999,81.71,126.78899999999999,10.4,84.759,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,176.92699999999996,Dropout
1239,2198.261,189.584,196.022,234.20700000000002,101.583,193.211,10.4,138.567,286.194,275.681,121.22299999999998,150.367,207.257,196.275,167.46,139.81099999999998,81.877,10.4,208.22299999999998,133.212,184.36199999999997,107.73899999999999,152.01,131.515,84.07000000000001,10.4,125.31099999999999,146.241,122.21000000000001,263.229,Pass
1240,657.717,182.183,232.35100000000003,117.578,95.877,49.041999999999994,10.4,68.13,79.87,10.4,63.916999999999994,10.4,10.4,10.4,10.4,10.4,10.4,10.4,114.376,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,157.184,Dropout
1241,424.64300000000003,93.02699999999999,68.592,60.66,68.561,10.4,10.4,10.4,33.182,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1242,2762.678,138.863,65.87700000000001,232.14299999999997,103.12700000000001,244.375,10.4,218.17900000000003,209.073,91.294,81.076,112.57,183.667,238.226,193.444,132.18200000000002,1.0169999999999977,10.4,340.241,236.688,268.099,138.29299999999998,35.867,98.14200000000001,56.328,10.4,101.096,55.528,111.697,354.573,Pass
1243,2074.824,200.36999999999995,157.84799999999998,233.399,110.286,262.883,10.4,180.638,170.644,257.264,80.621,10.4,10.4,10.4,34.271,10.4,10.4,10.4,115.518,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,192.27300000000002,Fail
1244,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1245,1705.465,128.35,109.669,165.243,91.118,219.07799999999997,10.4,214.58300000000003,184.493,273.342,257.504,289.531,220.34799999999998,156.877,158.789,186.45700000000002,154.732,10.4,197.49099999999999,153.841,187.039,154.13,171.63400000000001,159.673,136.702,10.4,122.693,10.4,88.125,272.567,Pass
1246,51.81700000000001,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
1247,2438.1569999999997,235.832,303.75800000000004,201.372,130.626,160.302,7.8,125.631,226.76100000000002,75.373,7.8,157.731,7.8,51.567,7.8,7.8,7.8,7.8,131.362,7.8,7.8,7.8,86.434,7.8,7.8,7.8,7.8,7.8,7.8,182.161,Dropout
1248,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1249,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1250,1409.6779999999999,9.358999999999998,103.958,156.428,21.738,30.616999999999997,10.4,137.446,63.373,48.66,45.621,51.885999999999996,92.413,74.863,78.119,69.50999999999999,64.097,10.4,164.106,115.84499999999997,167.565,125.16,121.98499999999999,97.615,73.97999999999999,10.4,66.11,40.992000000000004,117.63,187.732,Pass
1251,2013.5900000000001,111.93400000000001,167.029,125.56,133.647,94.415,10.4,49.501,86.389,82.16999999999999,10.4,59.521,75.376,67.872,41.816,-1.958000000000002,10.4,10.4,240.856,88.812,88.622,50.25899999999999,69.25,36.842,28.817,10.4,48.766999999999996,10.4,50.717,119.02099999999999,Pass
1252,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1253,54.417,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1254,1857.6349999999998,120.451,141.158,195.84400000000002,112.209,208.506,10.4,229.714,194.67499999999998,138.506,92.051,258.26,190.882,195.78,188.917,114.945,49.584,10.4,192.49599999999998,138.23499999999999,169.99300000000002,192.578,112.678,176.901,186.826,10.4,70.63199999999999,54.771,167.149,277.681,Pass
1255,1196.594,80.01299999999999,63.034000000000006,10.4,73.51599999999999,10.4,10.4,55.84199999999999,31.805,10.4,10.4,45.184,44.259,53.717,70.92099999999999,10.4,10.4,10.4,25.451,10.4,100.38699999999999,10.4,33.384,31.842,10.4,10.4,111.06,46.25900000000001,105.43100000000001,260.834,Pass
1256,98.401,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1257,2011.852,137.34499999999997,112.695,189.32299999999998,140.453,161.81,10.4,130.549,154.39399999999998,86.745,90.76499999999999,66.82400000000001,148.607,90.008,109.293,97.585,94.167,10.4,310.67,67.025,107.594,54.794,58.984,10.4,10.4,10.4,93.72300000000001,67.85900000000001,10.4,141.57299999999998,Pass
1258,2574.648,249.027,201.006,177.13599999999997,144.939,150.027,10.4,179.736,196.06799999999998,184.46099999999998,153.863,137.788,181.32600000000002,164.046,171.201,57.591,52.236999999999995,10.4,412.65000000000003,173.485,198.36,133.48499999999999,134.62900000000002,131.65300000000002,119.35800000000002,10.4,83.693,53.88399999999999,127.18100000000001,272.621,Pass
1259,283.70899999999995,91.539,10.4,10.4,33.128,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Fail
1260,109.858,77.798,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
1261,1786.2830000000001,101.578,103.002,173.819,133.727,187.75900000000001,10.4,183.76800000000003,130.296,127.66199999999998,161.625,110.88499999999999,197.108,168.978,130.099,6.933999999999998,10.4,10.4,270.982,126.372,170.43699999999998,118.346,121.49,113.033,127.70299999999999,10.4,69.674,70.294,111.47800000000001,236.17499999999998,Pass
1262,452.073,191.71300000000002,115.226,63.64200000000001,65.19200000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,159.743,Dropout
1263,733.598,100.08500000000001,115.735,206.50600000000003,101.207,142.74499999999998,10.4,28.641999999999996,96.29299999999999,54.42100000000001,10.4,10.4,35.867,10.4,41.449999999999996,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,158.46099999999998,Dropout
1264,237.38899999999998,7.8,60.126,65.21000000000001,72.058,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,97.48600000000002,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Fail
