code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
490;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
558;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
565;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
785;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
817;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
844;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
847;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
851;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
852;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
857;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
858;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
861;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
862;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
863;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
864;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
867;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
868;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
870;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
872;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
875;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
876;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
879;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
882;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
884;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
885;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
889;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
893;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
895;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
896;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
905;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
906;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
908;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
909;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
910;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
911;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
912;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
914;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
915;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
916;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
921;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
922;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
924;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
925;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
927;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
947;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
949;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
964;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
966;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
967;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
