621;1212;5;6;11;3;2;8;1;1;;2;19;18;;3;;42;6;;;;6;;16;;47;11
622;2364;8;18;117;4;85;30;121;89;79;134;72;84;14;75;22;108;31;38;38;48;48;39;42;19;54;105
623;0;;;;;;;;;;;;;;;;;;;;;;;;;;
624;523;15;1;;;;;;;;;;;;;;2;;;;;;;;;;
625;0;;;;;;;;;;;;;;;;;;;;;;;;;;
626;209;4;;2;2;;;;;;;62;;1;2;;;;;;;;;;;;1
627;2680;48;18;41;20;41;47;20;21;13;23;28;34;12;6;2;74;5;17;6;8;6;3;5;2;38;37
628;1572;50;1;57;1;90;78;38;2;45;18;49;122;41;9;;54;49;79;64;24;43;4;50;11;63;53
629;8;;;;;;;;;;;;;;;;;;;;;;;;;;
630;455;4;7;84;4;79;5;86;95;86;200;36;;;;;;;;;;;;;;;
631;1837;85;85;73;15;50;48;106;106;45;52;52;30;13;14;11;50;5;6;3;3;18;10;20;;3;4
632;1782;26;19;69;7;91;65;37;38;70;137;77;107;51;40;11;87;79;75;88;17;55;66;5;18;125;34
633;55;26;1;;;;;;;;;;;;;;;;;;;;;;;;
634;1372;22;39;110;9;25;7;50;53;3;14;23;43;2;10;8;154;40;5;29;11;1;1;2;14;10;26
635;3520;3;21;177;24;102;100;143;144;115;57;87;94;83;106;56;146;49;65;74;56;99;43;65;51;38;53
636;271;19;2;6;;;;;;;;;;;;;3;;;;;;;;;;
637;1032;17;;48;3;9;10;40;12;35;1;55;61;37;;1;68;49;46;41;;17;12;17;4;27;4
638;2667;44;13;89;16;93;81;104;34;69;106;86;47;10;36;13;108;40;23;29;22;32;12;39;11;86;89
639;1805;12;22;146;6;143;49;81;41;59;82;116;125;61;14;3;111;71;87;6;3;31;44;3;8;46;55
640;1502;36;47;130;14;170;64;48;39;32;50;81;194;85;98;67;156;61;33;3;3;;;;;;1
641;4959;216;546;429;29;234;127;312;365;251;214;253;226;113;210;112;646;239;212;134;96;156;120;137;113;284;255
642;2005;57;49;62;7;46;24;83;41;45;59;58;62;69;52;10;62;49;83;13;9;31;13;28;16;18;61
643;2332;22;6;85;5;74;51;61;28;33;86;79;73;35;12;2;131;86;125;117;16;71;99;22;4;30;48
644;2328;20;7;72;7;80;70;41;31;81;40;121;90;52;50;14;69;60;45;60;18;74;91;28;;97;61
645;642;2;2;;1;;;;;;;;6;;;;50;17;30;10;2;;;;;;
646;1021;12;29;4;2;7;8;;11;;2;;;;2;;22;1;4;;;;;;;;
647;302;;;;;;;;;;;;;;;;;;;;;;;;;;
648;2431;144;199;228;39;210;190;248;191;134;56;132;168;93;109;19;311;115;114;107;1;113;10;38;3;10;71
649;123;;;;;;;;;;;;;;;;;;;;;;;;;;
650;744;24;23;81;5;72;57;36;59;47;57;64;64;46;27;10;;;;;;;;;;;4
651;4;;;;;;;;;;;;;;;;;;;;;;;;;;
652;13;;;;;;;;;;;;;;;;;;;;;;;;;;
653;1674;18;17;20;3;17;23;14;14;9;37;74;19;5;24;9;101;48;27;6;1;27;;15;;23;35
654;2234;24;8;140;6;115;129;66;42;18;18;112;151;62;29;;142;150;115;78;4;90;29;54;10;45;17
655;289;17;103;89;1;4;;;;;;;;;;;;;;;;;;;;;3
656;697;65;27;30;1;39;;;4;;;;;;;;3;;;;;;;;;;16
657;2601;40;33;87;14;31;38;87;51;17;32;80;50;22;16;4;126;54;21;4;8;21;40;42;6;53;70
658;0;;;;;;;;;;;;;;;;;;;;;;;;;;
659;2551;67;82;53;9;21;18;30;94;20;57;31;18;11;47;4;129;19;9;19;10;22;15;17;5;14;99
660;197;3;;;;;;;;;;;;;;;;;;;;;;;;;
661;0;;;;;;;;;;;;;;;;;;;;;;;;;;
662;1674;17;26;72;2;80;67;40;39;73;68;93;91;63;72;73;80;71;69;61;54;59;61;81;65;106;138
663;160;20;11;4;3;4;;;;;;;;;;;;;;;;;;;;;
664;1;;;;;;;;;;;;;;;;;;;;;;;;;;
665;1957;14;10;127;2;74;54;4;6;15;3;21;61;72;18;6;17;2;;;;14;16;10;;31;9
666;2672;10;4;83;21;120;87;34;42;11;36;98;122;63;18;6;316;131;174;95;61;117;92;14;49;97;52
667;1547;54;61;19;11;63;36;122;187;176;105;30;35;17;157;11;160;130;110;57;143;117;16;55;9;55;18
668;190;6;;2;;;;;;;;;;;;;;;;;;;;;;;13
669;4665;23;55;98;17;90;74;91;42;4;11;6;47;12;6;;146;127;160;118;53;27;65;33;11;30;19
670;2936;16;22;61;5;102;82;131;42;90;44;128;111;63;3;;102;68;91;71;33;84;75;18;8;94;29
671;0;;;;;;;;;;;;;;;;;;;;;;;;;;
672;336;;9;1;;16;;;;;;;1;;;5;;;;;;;;;;;
673;1389;43;19;166;8;3;1;;;;;;;;;;1;;;;;;;;;;3
674;67;;;;;;;;;;;;;;;;;;;;;;;;;;1
675;207;;;;;;;;;;;;;;;;;;;;;;;;;;
676;250;13;4;;2;;;;;1;;;3;;;;86;48;1;;;;;;;;1
677;1628;63;73;74;8;81;56;90;90;49;36;56;60;48;79;56;122;94;89;70;52;49;53;37;48;54;110
678;650;39;109;95;12;28;11;9;18;;5;20;17;14;1;3;3;1;;2;4;1;21;3;3;5;14
679;47;34;;5;;;;;;;;;;;;;;;;;;;;;;;
680;1596;12;20;172;4;158;66;31;3;8;;80;88;45;54;10;103;26;10;;;;;;;;
681;681;;2;;;;1;;;;;9;9;4;5;;;;27;;;4;3;6;;3;3
682;1501;26;76;52;2;72;45;69;50;9;17;18;16;4;4;11;54;28;2;1;2;8;11;3;6;12;39
683;25;;1;3;;;;;;;;;;;;;;;;;;;;;;;
684;2085;4;15;48;6;66;56;87;84;81;87;63;67;47;104;66;60;56;67;66;40;56;55;55;59;90;133
685;1717;20;13;61;9;13;3;1;19;8;4;;54;12;1;;54;43;2;1;;3;;;;;6
686;560;11;1;69;4;51;49;28;;;2;1;;;;;2;;;;;;;;;;1
687;1044;34;11;3;;10;12;16;15;10;4;14;5;4;23;15;40;11;9;10;7;16;9;10;5;12;15
688;0;;;;;;;;;;;;;;;;;;;;;;;;;;
689;2852;39;36;105;7;126;35;4;;23;11;107;106;68;83;2;131;127;107;103;6;80;91;31;4;43;37
690;1;;;;;;;;;;;;;;;;;;;;;;;;;;
691;2151;41;79;152;17;124;92;77;120;86;70;126;193;51;22;19;288;146;139;87;67;112;73;59;71;116;101
692;199;;;;;;;;;;;;;;;;;;;;;;;;;;
693;3;;;;;;;;;;;;;;;;;;;;;;;;;;
694;1272;53;70;45;11;77;18;73;49;3;6;21;20;9;50;21;101;23;7;;10;30;3;13;;106;104
695;2801;;7;;;20;24;15;15;37;5;51;94;14;1;4;59;25;19;19;8;28;20;20;27;63;37
696;0;;;;;;;;;;;;;;;;;;;;;;;;;;
697;374;38;13;;;;;;;;;;;;;;2;;;;;;;;;;1
698;20;1;;;;;;;;;;;;;;;;;;;;;;;;;
699;1322;10;2;21;7;27;29;;1;12;3;3;28;1;7;;41;8;24;19;20;17;1;13;;30;22
700;653;14;63;15;6;2;;4;14;;;;;;;;2;;;;;;;;;;
701;1334;2;1;;7;2;8;7;;17;28;1;10;;;;60;17;7;;;18;11;19;;81;24
702;1948;20;30;74;3;101;50;104;113;98;76;65;81;80;103;79;70;70;83;67;45;81;77;64;64;71;97
703;3782;27;35;117;24;242;129;118;101;73;96;168;149;79;126;91;191;125;108;103;17;42;28;37;18;30;116
704;0;;;;;;;;;;;;;;;;;;;;;;;;;;
705;665;40;56;60;4;88;59;14;;;;;;;;;;;;;;;;;;;3
706;510;;5;67;5;135;96;107;131;79;61;115;89;78;4;3;2;1;1;;;;;;;;12
707;1238;56;14;14;1;2;14;;2;;;9;2;;;1;5;;;3;;;;2;;3;17
708;5629;86;57;174;10;178;103;95;246;185;175;143;172;72;175;117;412;73;100;93;85;52;72;65;74;71;145
709;2342;1;29;137;8;85;104;100;71;12;6;87;99;116;165;101;102;72;64;94;72;103;74;58;81;133;128
710;3927;38;10;113;10;137;172;64;24;109;44;159;115;60;29;5;175;81;100;18;9;56;29;120;28;91;121
711;1;;;;;;;;;;;;;;;;;;;;;;;;;;
712;3178;82;89;84;18;163;94;126;143;63;96;84;150;59;88;64;86;109;80;75;43;36;87;70;2;67;42
713;1551;50;26;75;4;31;2;9;9;;35;17;23;8;64;;91;1;3;;6;22;14;50;5;59;30
714;389;12;3;4;3;27;;;;;;;;;;;3;;;;;;;;;;8
715;804;;;;;;10;44;;14;;50;61;7;;;2;;;10;;3;9;8;;36;27
716;103;;;;;;;;;;;49;6;;;;;;;;;;;;;;
717;3674;49;45;174;15;172;140;75;49;76;56;140;128;108;94;26;160;171;132;76;32;67;77;9;42;131;98
718;1755;35;63;95;9;106;56;121;121;37;48;71;71;99;89;73;95;74;93;116;45;66;68;82;65;106;131
719;0;;;;;;;;;;;;;;;;;;;;;;;;;;
720;1792;;3;7;1;9;10;;;;4;20;51;1;;;65;53;39;41;;31;26;1;;34;18
721;0;;;;;;;;;;;;;;;;;;;;;;;;;;
722;2335;88;44;69;6;7;36;51;38;12;;55;27;;;;112;75;;17;14;71;2;;;46;21
723;4870;51;16;25;2;47;17;70;51;22;10;39;13;4;25;7;58;8;16;13;20;23;10;47;7;31;38
724;4121;16;68;125;7;162;119;111;19;4;12;33;39;18;18;15;135;22;41;2;18;60;14;31;16;87;196
725;2177;35;46;110;26;94;76;7;5;19;55;80;116;141;58;10;115;45;30;37;28;71;35;12;21;166;56
726;6776;160;70;369;28;170;164;191;174;193;243;193;193;134;158;92;240;77;159;82;20;92;84;29;53;103;182
727;1342;38;21;273;12;267;185;3;;1;;1;1;1;;;;;;;;;;;;;14
728;1639;10;3;12;8;12;15;9;18;4;8;17;27;6;33;17;103;28;20;10;9;14;31;23;7;30;84
729;1854;16;21;218;2;6;6;21;3;26;6;17;10;10;18;9;82;6;6;7;9;1;1;;;2;32
730;3339;16;12;57;2;77;45;29;37;41;7;73;85;43;8;;112;55;94;56;7;56;53;16;2;89;39
731;4693;164;43;14;12;84;75;13;59;44;73;39;51;13;40;1;139;65;21;5;14;88;33;61;19;30;89
732;3603;187;129;372;32;287;192;42;178;94;15;140;132;13;51;10;526;188;183;140;16;128;70;95;3;132;222
733;3015;50;180;68;9;112;73;137;121;65;60;87;64;46;87;76;131;57;54;66;57;56;52;55;61;66;123
734;3487;93;53;58;21;25;69;76;175;40;20;79;53;30;11;12;297;58;67;16;8;37;;17;1;13;60
735;1189;88;129;37;8;38;28;42;181;13;111;13;91;;27;;5;;;;1;;;;;;
736;1240;70;12;3;2;13;3;23;28;11;4;8;6;;6;4;62;13;6;4;2;;;;4;;17
737;1642;35;12;9;1;24;5;34;23;21;18;32;11;;6;6;39;3;5;1;1;2;2;4;1;6;10
738;2068;107;50;17;8;21;16;5;27;48;19;38;21;4;8;4;71;;5;;7;17;22;23;8;11;68
739;2329;49;18;89;3;73;83;40;55;71;64;94;129;120;121;86;104;82;58;60;58;53;95;49;46;55;42
740;1653;29;12;75;3;60;60;31;48;32;13;44;53;37;36;7;70;56;25;4;12;20;2;10;;18;11
741;2200;26;22;37;13;75;64;163;126;45;56;104;132;83;91;16;67;58;54;10;8;9;8;19;7;58;57
742;2533;116;22;78;19;104;56;40;116;49;53;46;66;7;81;9;98;34;42;21;20;47;18;42;15;58;50
743;44;;;;;;;;;;;;;;;;;;;;;;;;;;
744;942;88;45;175;15;208;118;83;39;121;47;;;;;;3;;;;;;;;;;1
745;238;15;5;;;;;;;;;;;;;;;;;;;;;;;;1
746;829;9;17;86;5;57;73;60;91;78;71;47;20;6;16;42;;;;;;;;;;;7
747;15474;66;44;283;37;240;245;165;76;221;36;33;35;2;2;;218;63;47;18;10;30;13;15;2;7;99
748;1325;8;1;;;;;;;;;;42;19;;;66;;;;;;;;;;2
749;2405;12;;28;7;35;11;71;6;17;16;18;40;7;10;;105;14;81;15;4;16;8;23;10;43;54
750;365;36;18;68;5;4;3;2;;;;;;;;;2;;;;;;;;;;3
751;2315;11;15;2;6;15;28;25;44;38;19;5;10;;7;2;62;18;;20;20;12;2;3;;6;4
752;847;16;2;12;3;6;11;9;16;11;7;21;40;2;10;1;51;17;18;13;2;9;2;21;1;39;28
753;3360;10;13;156;4;200;100;154;108;119;154;115;101;71;142;17;172;150;91;82;48;107;84;103;5;130;62
754;2708;2;;161;12;228;130;58;34;72;62;114;99;92;7;;131;68;71;64;13;67;60;13;3;55;6
755;2283;7;45;35;10;45;32;48;31;11;97;67;51;17;13;20;111;46;32;17;47;75;58;41;9;87;104
756;7;;;;;;;;;;;;;;;;;;;;;;;;;;
757;0;;;;;;;;;;;;;;;;;;;;;;;;;;
758;9347;88;161;199;39;241;191;205;326;197;377;242;232;102;345;122;221;148;111;141;153;277;154;271;139;201;364
759;150;5;75;85;;76;26;;;;;;;;;;;;;;;;;;;;1
760;1526;25;1;57;3;72;5;29;18;39;2;49;68;42;;;56;;10;;;;;3;3;16;14
761;1242;151;110;136;2;155;103;175;206;76;171;82;48;5;23;;2;;;;;;;;;;
762;1726;216;115;120;8;169;115;177;132;34;38;38;227;69;116;82;148;137;86;9;33;48;2;19;19;52;79
763;2511;58;32;22;7;9;20;61;49;26;21;104;26;10;33;3;104;21;70;39;29;37;5;50;24;37;104
764;874;25;10;79;9;69;54;1;1;2;6;4;5;3;1;1;8;6;3;6;2;;;;;;3
765;1986;3;9;28;9;7;13;21;97;35;32;6;10;7;2;1;27;10;10;7;2;4;4;2;9;3;27
766;16;;;;;;;;;;;;;;;;;;;;;;;;;;
767;0;;;;;;;;;;;;;;;;;;;;;;;;;;
768;158;2;6;;;;;;;;;;;;;;;;;;;;;;;;1
769;1490;60;14;85;7;43;3;23;38;11;31;4;;;;;2;;;;;;;;;;5
770;221;26;1;;;;;;;;;;;;;;2;;;;;;;;;;
771;2864;26;14;22;8;48;7;83;30;18;50;102;125;11;35;5;114;66;25;57;9;31;5;21;1;72;49
772;1687;27;41;93;19;82;72;74;52;22;42;73;67;44;24;3;54;70;58;69;7;66;62;22;20;104;15
773;696;20;3;132;3;63;;;;;;;;;;;;;;;;;;;;;3
774;145;;;;;2;;2;;;;;;;;;2;;;;;;;;;;
775;3069;35;14;75;9;125;80;186;190;85;42;157;148;81;171;99;107;88;110;107;90;99;41;101;27;142;175
776;514;14;41;12;5;6;2;15;7;;8;;;;;;;;;;;;;;;;3
777;1185;6;7;117;14;101;72;75;10;;;;;;;;3;;;;;;;;;;8
778;1123;38;3;107;9;33;23;;;;;;;;;;2;;;;;;;;;;6
779;3072;47;26;105;9;125;80;25;5;49;13;57;96;53;78;89;90;85;119;84;52;72;83;63;35;67;47
780;2204;61;12;71;6;89;94;35;31;55;62;86;93;48;51;10;62;73;73;81;24;69;77;13;31;77;82
781;3;;;;;;;;;;;;;;;;;;;;;;;;;;
782;2597;45;31;86;4;87;98;122;113;55;56;106;141;12;75;9;114;85;63;97;53;77;68;16;48;71;76
783;441;2;;2;;7;;;;;;;;;;;3;;;;;;;;;;
784;64;2;;1;;;;;;;;;;;;;1;;;;;;;;;;
785;106;;;;;;;;;;;;;;;;;;;;;;;;;;
786;2410;44;30;109;15;115;117;103;54;14;14;93;101;70;133;22;175;102;69;122;39;13;;30;12;26;64
787;76;3;4;;1;;;;;;;;;;;;;;;;;;;;;;1
788;2333;53;56;91;15;111;69;124;180;23;66;109;71;56;93;66;111;90;86;60;46;65;27;27;2;56;31
789;2030;59;31;58;8;115;91;83;39;86;63;96;46;46;104;69;97;113;50;58;41;76;72;68;12;82;66
790;2639;16;8;80;6;87;87;45;39;65;10;109;91;66;28;2;127;82;77;79;24;91;78;14;20;64;30
791;2252;16;15;101;6;87;66;50;29;39;92;85;107;50;;;6;;;;;;;;;;4
792;1523;10;3;23;5;;3;;42;;15;7;32;1;10;;19;;;;;;;8;;30;2
793;586;43;;2;;15;1;3;2;3;9;;;;;;;;;;;;;;;;
794;1940;38;51;94;17;110;37;12;7;47;39;78;112;2;88;6;126;30;6;4;21;46;67;48;5;85;68
795;3293;32;9;26;5;4;3;24;23;;;19;12;;5;;31;;37;;9;;;3;;;5
796;2954;30;20;48;8;67;33;14;111;31;19;61;36;26;46;10;19;;50;16;12;13;7;51;5;28;45
797;4593;102;66;205;14;227;201;89;19;76;93;141;119;63;11;6;233;187;147;48;60;118;101;41;2;119;75
798;675;;;10;;;;32;7;;4;11;;;;;45;2;3;;;;;;;;3
799;1991;15;31;135;8;116;131;122;88;47;25;144;126;59;61;13;94;99;170;96;25;88;84;2;46;124;88
800;1589;66;17;63;5;98;63;35;23;45;64;82;73;45;23;;75;69;85;66;21;78;74;13;16;76;37
801;3087;13;13;42;7;5;18;21;20;31;15;70;38;9;7;18;170;10;19;19;24;9;17;28;9;23;54
802;3439;32;59;121;12;169;123;119;79;118;172;115;96;90;38;13;230;80;10;15;10;43;18;21;9;60;42
803;151;1;;;;;;;;;;;;;;;1;;;;;;;;;;
804;1335;32;10;51;5;45;65;14;27;13;23;3;24;1;17;;69;43;39;46;11;7;;6;8;15;10
805;1193;2;;;3;;1;1;;;;2;6;1;;2;23;1;1;2;;;;;;;
806;0;;;;;;;;;;;;;;;;;;;;;;;;;;
807;2581;42;17;105;11;213;139;88;40;3;5;21;36;2;25;11;169;87;114;9;9;21;19;52;3;122;84
808;133;11;;;;;;;;;;;;;;;;;;;;;;;;;6
809;0;;;;;;;;;;;;;;;;;;;;;;;;;;
810;2133;41;13;91;12;201;30;165;77;53;30;47;29;6;15;6;116;1;14;37;6;93;27;30;9;77;98
811;0;;;;;;;;;;;;;;;;;;;;;;;;;;
812;938;31;37;62;23;98;16;6;10;1;4;9;1;;;;;;;;;;;;;;
813;4789;138;254;94;3;161;116;252;169;128;176;83;123;39;41;3;119;93;85;82;59;99;89;103;58;107;141
814;940;6;6;2;3;;1;1;2;5;4;28;28;2;;;39;10;10;8;6;25;11;11;15;38;3
815;300;30;2;;;5;;;;;;;;;;;2;;;;;;;;;;
816;50;9;1;;;;;;;;;;;;;;;;;;;;;;;;
817;2099;30;108;39;11;16;30;52;155;44;37;59;83;26;70;88;69;60;61;79;57;55;42;88;20;119;33
818;1334;41;35;2;11;75;22;5;17;8;23;17;8;;14;24;69;3;1;8;17;8;2;10;1;22;42
819;1672;16;30;133;10;91;100;50;34;17;43;83;123;61;;1;135;54;83;87;20;74;66;8;;27;11
820;2409;10;12;160;4;109;123;46;65;99;69;176;126;72;29;6;175;119;96;93;15;110;156;15;18;171;105
821;1785;79;14;2;2;119;22;33;6;59;18;46;34;5;2;2;186;89;24;11;2;23;7;1;;;2
822;479;;2;;;;;;1;;;17;24;4;63;6;;7;3;2;1;;1;;;1;
823;23;1;;;;;;;;;;;;;;;;;;;;;;;;;
824;3334;31;35;180;30;80;149;4;15;100;8;187;148;80;1;2;230;123;128;116;;85;97;17;12;121;49
825;1002;2;;;15;67;8;2;;20;;1;1;;;;2;;;;;;;;;;4
826;311;12;22;33;1;;6;;;;;;;;;;;;;;;;;;;;10
827;194;4;;1;6;1;;;;;;;;;;;;;;;;;;;;;
828;2329;86;26;4;3;9;16;4;4;30;19;32;7;5;14;15;104;27;8;4;3;10;8;20;37;18;15
829;523;17;48;75;;;;;;;;;;;;;4;;;;;;;;;;2
830;2128;92;184;159;16;227;21;54;147;31;67;33;91;14;32;78;166;43;2;2;8;10;;12;11;16;59
831;2332;29;12;72;18;99;69;112;77;17;40;19;25;4;24;12;146;65;26;66;60;15;15;9;11;32;24
832;16;;;;;;;;;;;;;;;;;;;;;;;;;;
833;1540;8;13;47;2;52;41;19;;;;62;63;47;6;3;93;53;57;61;3;;;;;2;4
834;3241;14;44;192;9;194;115;89;59;114;86;132;149;96;108;30;221;200;136;150;39;129;171;36;73;188;184
835;218;68;89;45;1;;;;;;;;;;;;;;;;;;;;;;6
836;487;1;23;36;;;;;;;;;;;;;8;;;;;;;;;;
837;0;;;;;;;;;;;;;;;;;;;;;;;;;;
838;99;46;;;;;;;;;;;;;;;;;;;;;;;;;11
839;0;;;;;;;;;;;;;;;;;;;;;;;;;;
840;795;77;33;97;15;93;61;135;128;83;24;;8;;;;;;;;;;;;;;8
841;5585;47;59;144;14;155;120;95;83;158;97;140;83;59;145;63;167;193;124;117;41;123;68;115;130;164;198
842;14846;24;27;133;12;183;127;93;79;86;73;104;122;80;100;43;549;118;107;114;57;156;163;55;44;231;99
843;2366;47;100;90;13;104;57;103;66;59;121;90;63;63;97;108;78;69;116;75;68;81;67;87;70;100;68
844;1658;50;9;1;;;;;;;;;21;1;1;2;2;;;;;;;;;;2
845;372;;23;;1;;;2;4;;;53;90;8;13;1;23;;;;;;;;;;
846;296;13;9;52;1;2;1;;;;;;;;;;2;;;;;;;;;;
847;219;4;3;44;1;1;;;;;;;;;;;2;;;;;;;;;;
848;1501;29;4;178;24;236;236;75;3;73;4;130;129;85;2;1;1;;;1;;;;;;1;1
849;8383;184;218;366;40;356;218;443;539;381;460;270;212;108;337;191;392;188;208;158;149;188;176;171;130;260;292
850;1733;7;1;12;2;;4;46;2;28;73;;;;;;163;6;;1;1;3;2;;;2;42
851;2154;13;17;13;4;51;10;73;44;90;100;77;69;52;37;11;68;26;2;2;;9;11;5;13;116;87
852;1819;59;6;38;22;91;1;114;17;28;7;95;115;11;;;87;7;26;18;2;18;6;3;2;33;11
853;92;40;39;;;;;;;;;;;;;;;;;;;;;;;;
854;1670;71;6;64;;;;;;;;;;;;;;;;;;;;;;;
855;3597;39;32;230;17;315;108;107;57;122;118;141;163;92;40;16;178;78;127;70;98;212;214;33;44;60;165
856;3177;26;26;139;5;97;136;74;118;90;124;183;177;138;17;1;107;81;65;77;;72;37;17;2;65;32
857;1952;26;17;181;3;78;67;45;29;43;30;95;78;10;18;1;146;157;23;19;27;26;21;16;18;37;46
858;389;39;4;19;1;;1;;2;;;;;;;;3;;;;;;;;;;
859;204;15;;10;1;2;1;;;;;;;;;;;;;;;;;;;;
860;1141;15;8;69;1;64;53;36;15;5;3;14;4;;5;2;106;51;117;62;42;54;5;13;2;16;50
861;7533;56;99;119;13;127;124;188;133;100;137;109;109;88;150;115;234;146;90;101;70;129;131;155;75;138;205
862;1125;22;;12;3;3;9;11;12;;5;11;28;;4;6;39;;13;9;3;8;4;8;8;2;7
863;877;44;;1;1;;;;7;1;2;9;;2;3;3;2;2;3;4;3;1;1;2;1;1;25
864;116;12;6;;;;;;;;;;;;;;;;;;;;;;;;13
865;138;11;5;;;;;;;;;;;;;;;;;;;;;;;;
866;2742;33;27;76;9;80;62;45;38;52;60;84;100;40;19;2;74;81;91;67;14;92;59;;7;58;98
867;1744;42;24;129;18;178;146;49;33;86;97;129;112;67;142;91;156;122;88;86;55;69;89;86;66;108;153
868;1801;56;129;242;20;25;33;109;75;7;8;52;48;9;6;;316;207;47;52;57;77;4;8;5;86;119
869;1891;32;39;55;13;89;27;70;83;44;72;28;46;22;30;10;80;51;79;28;12;28;19;26;6;44;53
870;2728;31;16;114;5;201;114;180;209;138;219;173;133;106;119;80;216;208;105;80;90;158;126;98;73;116;167
871;2447;;3;2;5;1;1;8;6;1;10;;29;;6;;74;2;;;1;5;;2;;3;2
872;499;9;10;8;1;1;1;;;;;;;;;;;;;;;;;;;;4
873;1938;31;18;88;6;108;111;39;33;;21;80;45;3;8;;108;91;68;16;;27;14;46;1;44;36
874;4791;86;61;151;20;201;141;95;126;87;83;197;150;145;95;25;306;108;88;81;26;69;92;41;49;59;119
875;1509;74;26;121;2;71;59;61;72;80;59;76;81;51;99;66;84;90;44;71;41;52;47;4;6;65;29
876;211;;1;1;1;1;;;;;10;;7;101;54;;;;;;;;;;;;
877;1320;7;58;126;7;120;68;170;119;67;113;34;41;62;102;73;86;66;33;2;5;11;11;22;3;32;7
878;2487;53;87;135;11;132;175;131;155;167;178;117;161;77;172;83;102;113;123;116;100;106;83;149;68;130;123
879;514;49;53;58;3;1;1;36;4;;;;;;;;;;;;;;;;;;1
880;9332;19;14;128;17;147;247;57;44;97;117;122;100;85;60;21;256;113;79;42;28;72;23;39;7;71;45
881;2;;;;;;;;;;;;;;;;;;;;;;;;;;
882;261;14;4;10;;;;;;;;;;;;;;;;;;;;;;;5
883;44;;;;;;;;;;;;;;;;;;;;;;;;;;
884;37;3;;1;;;;;;;;;;;;;;;;;;;;;;;
885;2177;36;83;87;10;39;19;47;63;4;20;1;98;5;46;9;81;7;18;1;8;;;24;;1;39
886;223;34;52;4;;;;;;;;;;;;;;;;;;;;;;;19
887;0;;;;;;;;;;;;;;;;;;;;;;;;;;
888;271;;;;1;;;;;;;;1;;;;;;;;;;;;;;
889;246;2;;1;1;;;;;;;;;;;;;;;;;;;;;;1
890;1418;10;17;11;24;38;26;48;111;45;16;53;13;9;33;16;67;45;29;19;26;7;6;10;;29;12
891;3364;39;26;91;3;107;85;60;50;60;62;81;83;60;23;18;98;73;92;84;23;87;81;20;4;38;8
892;676;16;31;86;3;110;1;;;;2;4;16;;;;32;;;;;;;;;;
893;241;3;21;7;;6;;;;;;;;;;;;;;;;;;;;;
894;3322;46;19;118;6;211;159;52;32;66;87;78;117;84;100;98;107;108;68;83;64;75;77;84;52;49;75
895;1061;7;3;53;1;80;49;6;;;;;;;;;;;;;;;;;;;16
896;3295;67;14;78;19;89;78;45;7;35;7;114;76;74;1;7;119;116;78;79;32;66;56;46;2;23;42
897;0;;;;;;;;;;;;;;;;;;;;;;;;;;
898;1485;;;;;;;;;;;;1;;;;126;1;;;;;;;;9;14
899;3092;24;39;140;7;83;53;21;42;26;13;79;28;14;12;8;224;58;48;20;8;36;13;37;23;19;40
900;328;12;9;8;;;;3;;;;;;;;;5;;;;;;;;;;1
901;618;15;16;57;2;78;53;62;11;4;2;9;20;1;14;1;2;;;;;;;;;;1
902;992;1;;;;;6;;;;;12;8;;1;;77;6;9;2;;;;;;;11
903;447;25;5;7;6;27;10;;;;;;;;;;2;;;;;;;;;;2
904;55;;;;;;;;;;;;;;;;3;;;;;;;;;;
905;1608;50;29;75;8;74;70;55;52;51;53;54;65;37;10;3;114;62;28;63;42;53;47;14;6;45;13
906;1514;18;13;3;1;7;20;;22;8;;;6;;3;10;48;3;;5;8;5;2;;;5;18
907;0;;;;;;;;;;;;;;;;;;;;;;;;;;
908;3730;35;19;84;4;96;81;30;21;33;24;83;122;49;36;5;93;10;8;78;33;19;38;16;;57;90
909;3226;15;29;147;12;263;170;71;34;96;78;156;145;73;81;24;89;79;91;76;47;74;65;1;5;59;45
910;5208;284;264;142;24;225;69;101;220;92;213;171;201;54;149;52;213;90;139;72;59;62;75;39;27;108;144
911;2925;28;30;45;1;105;63;34;37;10;15;51;61;62;10;;88;43;30;6;4;27;15;29;8;47;60
912;292;12;1;;1;;;2;;;1;77;11;1;4;20;13;;;;;;;;;;12
913;0;;;;;;;;;;;;;;;;;;;;;;;;;;
914;1949;19;7;89;4;10;9;1;3;;9;7;9;;12;;69;7;16;3;2;;16;9;;7;51
915;908;39;31;59;1;9;3;;;;;;;;;;3;;;;;;;;;;7
916;410;11;5;1;;2;;1;;2;6;1;;;;;;;;;;;;;;;4
917;268;5;11;48;;;;1;;;;19;34;;;1;20;;;5;;;;;;1;8
918;800;32;5;3;7;;;;;;;;;;;;;;;;;;;;;;1
919;1630;5;2;33;4;7;2;55;45;15;2;4;84;7;12;7;236;45;6;2;10;6;;;;1;68
920;2321;36;18;144;3;147;87;103;75;92;88;100;92;55;53;6;91;101;83;87;38;105;105;78;30;145;55
921;247;1;;;;;;;;;;;;;;;;;;;;;;;;;
922;645;13;2;56;2;80;24;;;;;;;;;;;;;;;;;;;;11
923;2425;27;5;19;1;24;22;2;4;17;1;8;22;2;;1;11;9;20;5;;9;31;4;5;43;33
924;503;15;17;72;9;8;19;;5;;2;1;24;1;7;;;;;;;;;;;;5
