313;376;7;3;;3;2;5;8;9;7;10;7;3;2;4;4;32;6;7;3;4;3;2;5;4;5;4
314;687;16;11;6;3;4;9;6;1;1;6;8;6;2;7;;37;9;7;4;4;7;4;9;;8;27
315;482;4;6;1;;1;2;2;2;;6;5;3;;5;;13;2;4;;1;;;4;;1;8
316;332;5;6;13;9;8;7;2;2;2;6;11;14;2;;;12;2;;;;7;;4;;1;9
317;950;5;5;4;2;6;2;6;3;34;7;8;2;1;2;;31;14;3;4;4;4;2;2;2;3;7
318;462;9;1;5;4;11;10;4;3;7;5;9;9;4;4;3;37;9;7;7;6;5;3;4;3;6;5
319;7;2;;;;;;;;;;;;;;;;;;;;;;;;;
320;325;11;10;11;5;2;4;4;6;4;9;4;3;2;4;6;18;2;3;1;6;2;1;4;4;12;11
321;10;;;;;;;;;;;;;;;;;;;;;;;;;;
322;91;14;15;4;2;;;;;;;;;;;;1;;;;;;;;;;
323;107;3;1;1;1;;;;;1;;;;;;;5;;;;;;;;;;
324;257;14;15;12;14;17;5;;;;;;;;;;;;;;;;;;;;1
325;376;1;2;7;1;4;2;2;1;;;2;1;;;;8;1;2;1;;1;1;1;;2;8
326;1;;;;;;;;;;;;;;;;;;;;;;;;;;
327;451;9;9;13;3;14;9;15;18;3;16;19;19;1;15;6;25;14;16;16;1;14;15;6;;7;11
328;287;10;7;17;6;18;11;3;5;;6;6;2;2;;;;;;;;;;;;;2
329;1;;;;;;;;;;;;;;;;;;;;;;;;;;
330;60;1;3;5;1;;1;15;;2;4;1;;;;2;;;;;;;;;;;
331;455;19;19;13;13;19;10;34;33;20;34;23;13;11;15;4;43;8;4;5;6;4;2;16;18;6;25
332;19;3;;;1;2;;;;;;;;;;;;;;;;;;;;;
333;252;12;9;2;3;11;3;11;13;1;;2;1;;2;1;18;;;;1;;;1;;;6
334;11;;;;;;;;;;;;;;;;;;;;;;;;;;
335;1293;16;18;15;8;21;26;11;6;1;7;10;6;9;9;2;31;4;5;4;1;4;2;2;3;4;18
336;21;10;2;;;;;;;;;;;;;;;;;;;;;;;;2
337;550;6;6;3;1;1;3;2;2;;;2;;;;1;38;1;3;1;2;1;1;3;;;7
338;42;2;;;;;;;;;;;;;;;;;;;;;;;;;
339;5;;;;;;;;;;;;;;;;;;;;;;;;;;
340;540;12;13;2;2;1;3;2;;;3;3;2;2;4;4;14;1;1;1;2;1;1;1;;1;2
341;635;10;4;15;8;15;8;23;17;18;22;21;8;6;2;;13;6;5;8;3;2;2;3;;2;15
342;1;;;;;;;;;;;;;;;;;;;;;;;;;;
343;1;;;;;;;;;;;;;;;;;;;;;;;;;;
344;1144;49;51;18;8;20;24;30;26;6;26;17;11;5;16;4;28;5;3;1;;5;3;8;6;4;8
345;564;19;20;20;3;20;2;3;;4;2;1;1;;;;14;;2;1;2;;;1;;4;7
346;794;5;1;;2;10;13;15;14;9;6;20;11;9;15;4;45;28;16;9;5;14;6;4;;4;17
347;1404;50;34;7;3;9;15;49;43;10;40;40;44;17;30;28;79;32;26;26;28;30;17;19;12;10;48
348;181;12;6;11;4;7;4;8;2;1;;;;;;;;;;;;;;;;;
349;121;;;3;1;;1;2;;;2;9;8;8;4;4;3;1;;1;;;;;;;2
350;882;14;17;16;9;24;15;40;33;25;25;17;12;7;15;5;72;19;13;13;5;13;20;5;9;21;27
351;480;6;8;17;6;17;13;16;10;4;6;7;11;9;2;4;14;8;9;8;11;9;5;2;;1;9
352;634;5;13;14;11;18;19;14;22;17;23;15;15;7;17;4;78;21;19;9;8;15;21;3;6;15;17
353;209;19;3;11;4;7;5;;;;;;;;;;4;;;;;;;;;;1
354;358;12;15;14;7;18;22;21;28;6;19;7;3;1;2;2;4;1;1;1;2;1;1;2;2;1;6
355;93;16;7;2;;;;;;;;;;;;;;;;;;;;;;;2
356;1475;26;28;26;10;24;21;25;30;31;31;17;20;7;9;;30;18;13;15;1;16;18;11;3;12;13
357;583;6;9;10;9;13;3;;;2;5;3;1;3;;1;51;4;6;3;3;2;4;1;;3;8
358;380;9;21;14;4;10;8;3;5;;3;7;15;6;10;2;24;13;6;4;2;6;2;6;2;6;5
359;290;7;2;;;;;;;;2;1;1;;;;12;1;1;;;;;2;;1;
360;1;;;;;;;;;;;;;;;;;;;;;;;;;;
361;317;6;9;5;4;9;10;9;15;10;7;7;3;2;7;;17;12;2;6;5;2;1;1;3;3;1
362;21;3;;;;;;;;;;;;;;;;;;;;;;;;;
363;1;;;;;;;;;;;;;;;;;;;;;;;;;;
364;48;14;;;;;;;;;;;;;;;;;;;;;;;;;2
365;214;3;1;4;;;;;;2;3;;;;;;;;;;;;;;;;1
366;76;9;3;;;;;;;;;;;;;;;;;;;;;;;;3
367;186;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;2
368;568;15;10;18;7;18;14;16;20;36;25;17;7;12;5;7;23;15;7;4;10;5;4;1;4;7;10
369;180;1;;;;;;;;;;1;2;1;2;2;6;;;;;;;;;;
370;427;9;7;21;5;8;7;13;2;1;;5;6;3;5;5;9;1;2;;2;8;3;4;2;3;9
371;146;6;10;15;4;1;1;2;;1;;;;;;;;;;;;;;;;;3
372;420;12;9;8;9;3;4;8;2;8;5;10;4;5;6;8;19;3;3;3;3;6;2;4;2;5;7
373;56;;;;;;;;;;;;;;;;;;;;;;;;;;
374;362;3;2;4;2;1;7;11;14;6;5;12;5;6;6;10;31;10;7;5;11;1;1;4;2;1;10
375;517;1;12;13;7;14;12;9;17;5;12;11;12;4;23;11;12;1;1;1;2;8;4;3;2;12;39
376;476;8;2;8;4;8;7;1;4;2;19;2;5;2;2;2;4;1;2;;;1;1;2;;3;4
377;147;6;;7;;;;2;;;;;;;;;2;;;;;;;;;;
378;1;;;;;;;;;;;;;;;;;;;;;;;;;;
379;495;24;31;23;10;19;13;9;14;8;15;4;4;1;6;1;28;4;3;1;1;6;2;6;1;13;14
380;791;20;24;19;11;16;14;18;19;14;27;13;19;6;23;12;27;6;6;7;10;9;4;14;7;15;33
381;206;4;2;1;2;;;;;;;1;;;;;3;;;;;;;;;;3
382;868;44;37;27;9;29;15;37;29;38;22;26;15;13;25;20;39;18;17;12;15;20;13;15;9;14;16
383;658;18;22;19;8;16;14;16;28;38;28;16;12;9;14;7;15;9;7;8;8;7;7;7;4;5;11
384;346;9;6;6;2;3;6;3;2;3;2;3;2;1;;;14;6;6;3;6;5;2;4;3;3;5
385;606;6;13;22;2;21;15;19;35;13;5;26;19;12;11;7;35;15;18;1;9;8;1;4;4;19;17
386;220;12;11;15;5;23;7;25;17;1;6;15;12;6;18;2;21;8;;;;;;;;;2
387;683;40;15;26;7;20;20;21;21;10;6;6;6;11;7;10;40;7;5;9;6;4;3;7;6;3;10
388;33;6;5;4;;1;;;;;;;;;;;;;;;;;;;;;
389;40;;;;;;;;;;;;;;;;3;;;;;;;;;;
390;1;;;;;;;;;;;;;;;;;;;;;;;;;;
391;879;29;20;18;14;27;17;26;45;32;36;27;17;12;14;13;51;21;18;7;17;13;16;32;17;33;40
392;302;9;15;11;2;12;6;7;1;1;5;6;2;2;3;2;18;2;2;3;3;4;3;4;1;4;11
393;28;;;;;;;;;;;;;;;;;;;;;;;;;;
394;118;4;;3;;;;;;;;;;;;;3;;;;;;;;;;
395;852;12;24;18;8;14;18;34;28;38;30;13;14;8;26;10;25;16;11;5;13;7;4;8;3;7;15
396;1037;8;4;10;1;16;9;14;15;30;11;7;5;3;4;2;34;9;1;4;4;8;9;2;5;9;11
397;1506;17;15;25;12;28;22;35;35;54;33;29;20;23;30;21;66;19;18;19;21;23;23;43;2;5;43
398;1;;;;;;;;;;;;;;;;;;;;;;;;;;
399;753;17;12;25;9;23;20;19;14;32;14;28;15;16;20;9;57;26;20;15;19;10;4;7;4;2;11
400;99;2;;;;;;;;;;;;;;;;;;;;;;;;;
401;8;;;;;;;;;;;;;;;;;;;;;;;;;;
402;444;8;6;2;2;;1;;;;;;;;;;9;;2;;;;;2;1;8;6
403;55;;;;;1;;;;;;;;;;;;;;;;;;;;;
404;1;;;;;;;;;;;;;;;;;;;;;;;;;;
405;665;6;;8;1;10;1;3;2;3;;;6;;;1;14;;2;;1;;;;;8;5
406;7;;;;;;;;;;;;;;;;;;;;;;;;;;
407;111;1;;;;4;;;;;;;;;;;;;;;;;;;;;
408;469;4;1;4;1;2;1;3;;1;2;12;9;5;5;4;40;4;1;2;1;1;3;2;;1;
409;393;7;6;2;4;8;7;13;19;15;18;8;3;4;5;4;12;2;2;2;;;;;;1;7
410;540;7;7;17;7;14;19;24;5;5;4;14;8;10;8;19;12;19;6;11;4;11;3;1;;3;3
411;291;20;14;20;6;20;14;23;17;2;;9;4;3;;;;;;;;;;;;;3
412;235;20;13;4;4;2;2;3;4;6;5;2;2;1;5;1;5;3;3;1;3;;1;3;1;5;2
413;409;1;2;1;;2;1;;1;;1;4;4;;2;;10;2;1;;;3;;4;;2;4
414;1;;;;;;;;;;;;;;;;;;;;;;;;;;
415;433;3;11;4;2;4;4;2;8;2;3;6;5;;1;;31;9;2;2;1;4;1;2;;3;2
416;2;;;;;;;;;;;;;;;;;;;;;;;;;;
417;214;14;;1;1;;;1;;;;;;;;;;;;;;;;;;;1
418;611;13;11;11;3;6;5;7;20;24;14;20;9;5;2;;104;19;14;5;3;3;3;;;3;20
419;67;2;;;;;;;;;;;;;;;3;;;;;;;;;;2
420;124;;6;1;;1;3;14;17;26;15;26;8;5;4;5;10;12;3;;;;;;;;
421;137;9;6;6;;;;;;;;;;;;;2;;;;;;;;;;1
422;409;8;7;10;4;17;15;26;29;1;4;15;3;1;2;;20;18;16;4;;7;14;6;3;9;5
423;466;12;5;5;4;13;12;8;2;3;1;16;12;5;5;2;5;6;5;2;;1;4;1;;2;9
424;498;20;17;7;6;9;7;9;11;11;7;5;3;2;6;3;17;4;7;4;8;3;1;5;3;5;6
425;166;15;1;;;1;;;;;;;;;;;3;;;;;;;;;;
426;201;5;6;19;4;1;1;2;;;;;;;;;;;;;;;;;;;3
427;31;3;;;;;;;;;;;;;;;;;;;;;;;;;1
428;780;13;12;17;2;12;11;14;36;33;19;20;21;8;21;4;32;26;16;13;3;7;11;4;8;15;22
429;309;1;3;1;4;3;3;2;6;7;6;4;11;8;20;6;15;4;7;7;9;7;8;7;3;7;20
430;29;3;;;;;;;;;;;;;;;;;;;;;;;;;
431;445;17;12;12;4;7;5;12;19;3;13;5;11;6;4;1;35;2;7;1;4;6;3;9;1;2;24
432;485;3;1;3;3;4;4;5;2;;7;6;1;2;;;12;3;1;1;;1;2;6;4;6;9
433;266;18;7;2;3;4;3;2;2;;;;;;;;;2;1;1;;1;;2;;1;3
434;1;;;;;;;;;;;;;;;;;;;;;;;;;;
435;724;24;14;7;9;20;8;15;26;5;23;9;18;16;20;7;28;16;19;12;20;16;17;10;18;18;21
436;311;10;2;16;9;8;5;21;6;1;4;5;4;1;5;2;11;5;3;2;1;2;1;1;2;1;6
437;433;8;8;8;3;2;2;;;;2;4;2;2;2;2;17;1;2;1;2;2;1;;;2;4
438;1;;;;;;;;;;;;;;;;;;;;;;;;;;
439;654;12;8;16;3;13;10;15;25;32;19;18;18;6;23;11;33;20;16;12;14;12;17;7;13;18;25
440;112;3;5;8;;;;;;;;;;;;;;;;;;;;;;;1
441;372;17;9;5;4;1;5;4;7;;5;5;1;;2;;6;;;;;;;;;;3
442;434;8;2;7;2;2;6;1;2;;1;3;2;;;;22;1;1;1;;2;1;1;;3;2
443;145;6;11;12;3;4;;;;;;;;;;;2;;;;;;;;;;2
444;304;;3;1;;;1;4;;5;5;10;9;6;5;2;15;17;11;3;6;9;12;3;2;9;11
445;219;1;5;;;;;;;;;;;;;;;;;;;;;;;;
446;413;12;8;12;2;14;12;14;19;24;4;13;10;5;;;27;19;4;4;10;2;1;;;2;6
447;248;9;7;9;3;;1;1;1;;4;;2;;;;16;1;2;2;;;;2;;1;3
448;512;7;17;6;4;1;4;3;3;1;;4;2;2;;;26;2;4;1;4;4;3;;2;3;7
449;3;3;;;;;;;;;;;;;;;;;;;;;;;;;
450;860;13;13;9;1;10;5;9;18;37;18;6;4;1;5;2;32;3;3;2;4;3;3;10;6;3;23
451;176;4;3;;1;;;;;;;;;;;;;;;;;;;;;;
452;2097;23;22;32;7;33;24;28;32;50;30;23;14;12;13;5;52;29;20;14;13;21;21;11;14;28;37
453;478;11;18;6;5;8;10;34;16;8;8;3;2;;4;4;10;;1;2;2;;;2;;3;1
454;1;;;;;;;;;;;;;;;;;;;;;;;;;;
455;505;10;4;6;3;8;5;10;5;6;6;10;4;1;7;14;12;11;2;4;6;8;5;7;3;4;9
456;1;;;;;;;;;;;;;;;;;;;;;;;;;;
457;879;20;14;34;12;30;18;46;48;39;42;29;28;13;18;16;77;25;19;13;17;13;25;16;9;9;18
458;48;4;;2;;1;;;;;;;;;;;;;;;;;;;;;
459;555;9;12;11;6;12;8;14;8;;5;8;9;5;4;4;2;;;;2;1;;;2;1;4
460;750;34;23;14;13;17;26;36;39;26;23;14;15;5;16;12;43;26;6;8;14;19;4;10;3;9;18
461;574;10;19;18;8;19;15;30;31;14;20;19;19;7;13;7;20;4;1;5;15;6;5;2;4;4;6
462;109;7;8;4;2;5;1;;;;;;;;;;2;;;;;;;;;;
463;692;13;15;19;5;15;5;21;17;26;23;10;14;5;18;13;36;12;10;11;17;9;10;9;10;11;25
464;239;4;1;9;6;15;3;14;15;26;3;1;;;;;3;;;;;;;;;;
465;127;4;6;11;5;10;;;;;;;;;;;3;;;;;;;;;;2
466;315;21;23;6;11;15;18;26;17;7;15;7;4;2;2;2;12;;;;;;;;;;1
467;544;26;22;22;11;9;13;19;12;9;4;14;8;5;12;7;41;8;8;7;7;6;4;2;3;;9
468;694;23;13;25;5;23;13;15;21;26;13;18;18;12;17;11;11;14;7;4;1;6;2;2;;3;13
469;622;16;22;8;8;13;15;25;14;34;14;20;7;4;10;8;20;12;3;5;7;8;7;14;19;10;10
470;703;10;14;14;5;3;3;8;2;5;5;4;10;2;;1;46;6;7;2;1;3;1;2;;4;7
471;306;1;6;1;2;2;3;2;1;2;1;13;12;12;5;2;13;9;8;4;4;2;1;4;;5;10
472;615;8;11;8;3;1;3;14;6;2;2;7;16;6;19;14;37;10;7;6;7;7;4;5;2;1;11
473;425;16;13;13;3;13;9;11;23;9;23;10;6;5;9;6;30;17;11;5;2;4;17;5;7;11;18
474;306;8;;8;5;18;6;15;17;28;9;;;;;;2;;;;;;;;;;
475;683;14;16;42;7;38;16;12;17;13;7;42;24;22;26;12;58;29;23;1;13;12;15;9;2;11;23
476;585;16;10;6;1;7;12;15;22;23;8;12;11;8;18;6;22;14;6;6;8;4;10;11;12;8;6
477;605;38;30;25;8;27;21;25;25;17;23;32;29;16;39;21;43;25;23;18;27;16;25;16;18;18;19
478;741;13;17;10;9;17;10;25;33;13;20;8;15;12;20;11;62;6;8;10;10;9;7;15;10;14;26
479;17;;;4;1;;;;;;;;;;;;;;;;;;;;;;
480;555;17;20;18;9;14;12;23;29;29;17;17;7;2;6;2;33;8;9;2;7;6;4;9;2;4;10
481;1019;18;15;13;6;14;9;9;13;8;10;21;9;9;21;4;28;9;4;6;10;7;9;10;3;9;6
482;313;;1;;;;1;2;2;6;;1;3;;;;;;;2;2;1;1;2;;2;3
483;705;9;12;9;11;14;15;17;23;11;33;18;14;7;12;9;23;4;4;4;5;5;4;3;4;6;18
484;608;17;18;10;9;17;8;24;14;9;9;9;3;2;5;4;15;1;5;1;4;7;1;8;2;3;9
485;736;15;20;12;2;14;9;20;25;36;24;19;20;10;18;20;18;13;12;10;11;7;7;14;13;17;16
486;1;;;;;;;;;;;;;;;;;;;;;;;;;;
487;146;12;2;2;;;;;;;2;;;;;;;;;;;;1;;;;
488;341;5;6;5;2;2;5;7;7;5;14;9;8;3;2;2;35;8;3;7;;2;1;1;3;9;17
489;944;12;28;8;11;18;19;21;30;16;20;16;15;13;25;15;34;18;16;8;14;13;5;13;6;11;25
490;640;25;9;25;6;9;13;8;5;4;6;20;10;3;10;5;15;8;9;7;5;9;5;9;4;8;20
491;64;1;2;;2;;;;;;;;;;;;;;;;;;;;;;
492;264;18;16;9;2;;;;;;;;;;;;;;;;;;;;;;3
493;740;31;15;15;1;20;16;22;37;32;24;21;17;12;20;8;24;13;12;10;9;16;15;10;14;33;29
494;110;9;7;4;2;5;;2;;2;;;;;;;2;;;;;;;;;;2
495;628;10;11;19;8;17;12;2;9;;13;10;14;6;5;4;23;7;6;9;3;6;4;7;1;14;13
496;62;5;;2;;;;;;;1;;;;;;;;;;;;;;;;2
497;426;9;10;12;3;23;12;18;8;10;7;6;5;5;4;4;17;11;13;6;16;11;7;5;4;9;11
498;241;8;2;6;11;13;9;2;4;;;;;;;;13;;;;;;;;;;1
499;770;12;18;14;5;9;12;21;37;34;20;11;10;7;8;9;33;14;9;5;9;6;12;8;7;14;28
500;3;;;;;;;;;;;;;;;;;;;;;;;;;;
501;323;17;12;12;3;10;;;;;;;1;;;;2;;;;;;;;;;2
502;7;;;;;;;;;;;;;;;;;;;;;;;;;;
503;538;11;9;19;7;14;7;16;25;12;14;17;8;5;15;8;21;12;8;6;23;8;8;12;11;11;11
504;9;2;;;;;;;;;;;;;;;;;;;;;;;;;1
505;1;;;;;;;;;;;;;;;;;;;;;;;;;;
506;260;4;3;5;2;6;7;7;4;17;13;8;2;2;3;2;20;3;2;2;2;2;4;3;1;5;8
507;545;8;10;10;4;4;2;2;3;;1;1;1;;2;;10;1;;;;;;2;;2;1
508;1;;;;;;;;;;;;;;;;;;;;;;;;;;
509;349;7;4;14;4;6;3;4;2;2;2;2;2;;3;;4;1;1;2;2;2;;;;2;1
510;277;6;;;;;4;;1;2;;5;;;2;;17;3;1;1;1;2;1;4;1;4;5
511;1219;11;19;21;9;19;13;25;23;33;10;14;15;9;20;21;20;14;12;11;17;10;18;23;14;8;6
512;907;31;41;26;13;29;23;54;69;53;44;26;22;21;34;37;31;22;17;12;27;15;16;14;6;5;19
513;708;44;35;28;13;23;24;39;32;45;30;27;21;13;24;5;26;24;17;3;4;4;2;2;3;2;8
514;57;6;6;;;;;;;;;;;;;;;;;;;;;;;;
515;188;1;1;1;1;;;;2;;;;;;;;;;;;;;;;;;1
516;393;8;10;9;2;1;4;;5;10;6;1;6;1;4;2;15;7;3;7;2;2;1;6;3;2;9
517;1030;5;15;18;6;31;20;26;16;10;26;26;19;3;8;;50;24;19;7;6;16;13;2;;8;17
518;1;;;;;;;;;;;;;;;;;;;;;;;;;;
519;58;;;;;;1;;6;;;;;;;;;;;;;;;;;;
520;18;;;;;;;;;;;;;;;;;;;;;;;;;;
521;1;;;;;;;;;;;;;;;;;;;;;;;;;;
522;61;5;;;;;;;;;;;;;;;;;;;;;;;;;2
523;142;;;;;;;;;;3;;;;;;7;;;;;;;;;;
524;88;2;;;2;;;;;;;;;;;;;;;;;;;;;;
525;1351;47;49;41;18;26;23;30;42;44;44;20;28;14;46;21;38;27;16;10;16;12;19;8;5;12;31
526;785;29;25;16;9;22;14;23;29;36;28;18;10;16;30;17;25;20;5;12;8;16;10;14;5;8;28
527;668;27;11;24;9;12;26;24;26;22;32;9;15;21;26;10;35;19;12;7;9;5;4;16;5;9;40
528;117;11;8;;;;;;;;;;;;;;3;;;;;;;;;;2
529;51;4;;;;;;;;;;;;;;;;;;;;;;;;;3
530;795;19;14;16;8;19;10;25;35;37;24;17;15;15;19;7;38;15;19;13;13;13;16;16;20;18;20
531;247;1;2;1;;;;4;;;;1;;;;;20;;;;;1;;;;;1
532;440;4;5;16;9;19;14;18;8;29;6;23;24;18;3;1;13;14;20;16;8;3;;;;;7
533;3;;;;;;;;;;;;;;;;;;;;;;;;;;
534;84;;;;;;;;;;;;;;;;;;;;;;;;;;1
535;750;22;17;11;7;16;13;19;26;27;30;14;12;11;19;10;33;24;15;12;17;8;11;14;15;12;32
536;1;;;;;;;;;;;;;;;;;;;;;;;;;;
537;108;2;;11;1;;;;;;;;;;;;;;;;;;;;;;
538;49;1;;1;;;;;;;;;;;;;2;;;;;;;;;;
539;397;;3;;;;;3;;;;3;7;4;1;;5;;;;;;;;;2;6
540;428;5;11;16;;8;5;5;5;3;4;10;10;2;5;2;19;4;3;1;5;3;2;3;1;6;14
541;77;2;;;2;;;;;;;;;;;;;;;;;;;;;;
542;1;;;;;;;;;;;;;;;;;;;;;;;;;;
543;66;3;1;1;;;;;;;;;;;;;;;;;;;;;;;
544;1;;;;;;;;;;;;;;;;;;;;;;;;;;
545;14;;;;;;;;;;;;;;;;;;;;;;;;;;
546;293;10;19;7;2;2;4;11;18;14;13;9;5;6;4;6;2;;2;;3;2;1;5;2;4;1
547;174;2;;1;;;;;;;;;;;;;;;;;;;;;;;
548;41;11;;;;;;;;;;;;;;;;;;;;;;;;;2
549;915;30;35;24;12;26;11;38;22;27;34;5;18;9;12;12;71;19;22;9;7;21;19;12;5;18;20
550;88;7;;2;1;2;2;2;2;2;2;;;;;;1;;;;;;;;;;2
551;70;8;11;4;1;1;1;;;;;;;;;;;;;;;;;;;;
552;635;7;4;2;2;6;2;10;8;2;4;16;11;1;;;42;9;4;1;;8;3;2;;5;11
553;333;8;12;12;6;8;8;11;10;10;14;7;6;3;6;2;17;4;4;4;6;7;7;20;11;11;12
554;1065;27;21;10;4;17;19;28;32;40;21;15;14;7;24;14;25;17;13;10;10;13;17;10;9;14;29
555;122;;;1;;;;;;;3;1;;;;;;;;1;;;;;;1;1
556;113;4;;6;;;;;;;;;;;;;;;;;;;;;;;
557;60;6;;;;;;;;;;;;;;;;;;;;;;;;;1
558;236;14;26;7;2;;;;;;;;;;;;3;;;;;;;;;;4
559;4;;;;;;;;;;;;;;;;;;;;;;;;;;
560;267;6;6;3;1;8;4;;5;2;;7;2;;8;3;4;;;;;;;;;;
561;347;25;16;24;5;16;5;1;11;2;11;;;;;;4;;;;;;;;;;1
562;282;;3;;1;1;1;2;3;5;1;4;1;1;2;1;14;4;3;3;4;4;2;5;2;3;4
563;1;;;;;;;;;;;;;;;;;;;;;;;;;;
564;548;15;16;13;7;9;10;21;14;2;10;16;11;3;3;2;57;9;5;2;2;6;2;7;2;9;14
565;73;8;7;2;;;;;;;;;;;;;;;;;;;;;;;
566;42;13;2;;;;;;;;;;;;;;;;;;;;;;;;3
567;505;12;8;13;2;3;5;8;8;;8;7;11;3;11;;33;8;11;2;3;5;8;10;4;10;20
568;168;6;6;8;3;12;4;7;4;;;;;;;;;;;;;;;;;;3
569;394;11;2;13;3;5;7;1;6;4;4;5;6;2;4;4;22;6;1;;;1;1;2;;3;5
570;489;6;6;4;;4;13;8;8;5;12;5;6;1;11;;19;13;8;12;9;8;6;16;10;16;25
571;490;16;16;12;7;17;15;18;25;34;19;17;13;9;17;8;23;21;18;11;7;13;18;9;12;19;12
572;935;23;24;30;9;35;19;30;35;58;23;23;23;10;32;9;57;29;26;22;20;24;13;20;12;10;35
573;514;9;12;7;5;12;10;7;8;13;16;8;5;1;2;2;27;5;3;3;6;4;3;8;8;7;11
574;113;9;5;3;1;;;;;;;2;;;1;;7;;;;;;;;;;1
575;63;;3;4;;;1;;;;1;2;2;;2;2;2;;;;;;;;;;2
576;1200;26;43;38;9;28;13;24;4;11;8;26;16;4;5;2;26;21;14;15;6;14;3;4;2;4;7
577;1469;10;23;17;4;15;13;17;30;36;23;19;12;9;29;10;33;22;14;11;6;14;15;19;17;19;25
578;451;18;6;15;6;16;11;3;;;3;18;12;6;7;3;18;14;7;5;3;4;3;5;1;4;5
579;209;2;2;34;2;15;3;11;7;;2;;;;;;;;;;;;;;;;
580;442;8;3;9;2;10;13;7;9;6;11;7;8;3;;;14;7;8;5;1;9;4;8;;4;4
581;9;;;;;;;;;;;;;;;;;;;;;;;;;;
582;184;7;4;3;4;5;3;;;;;;;;;;;;;;;;;;;;1
583;569;18;16;18;3;23;12;20;25;29;9;21;17;7;11;5;31;21;19;6;12;8;6;14;11;9;36
584;90;6;1;8;2;1;1;1;;;;;;;;;;;;;;;;;;;1
585;292;1;1;8;1;8;2;1;;;;1;1;;;1;10;;;;;2;;;;1;2
586;236;;;1;;;;;;;;;4;;;;10;;;;;;;;;;1
587;28;1;;;;;;;;;;;;;;;;;;;;;;;;;2
588;443;;;;;;;;;;;2;1;;;;3;;;;;;;;;;1
589;248;1;1;;;1;1;1;;1;2;1;3;;2;;18;4;1;2;;2;1;2;;2;
590;2386;20;16;25;14;27;19;19;23;40;30;18;17;2;;6;18;15;14;1;3;3;1;5;;7;18
591;25;;;;1;9;5;1;;;;;;;;;;;;;;;;;;;
592;5;1;;;;;;;;;;;;;;;;;;;;;;;;;
593;850;19;11;10;3;9;4;7;8;2;3;1;4;;3;;22;5;3;2;4;;;4;;2;8
594;48;10;1;;;;;;;;;;;;;;3;;;;;;;;;;
595;301;13;13;6;4;7;6;16;16;9;3;1;;;;;1;;;;;;;;;;6
596;15;;;3;;;;;;;;;;;;;;;;;;;;;;;
597;613;20;13;11;2;16;12;16;18;28;18;21;13;5;18;10;22;12;11;8;8;9;10;5;2;3;5
598;1007;16;11;17;10;23;17;7;14;25;14;17;17;11;6;4;21;19;19;11;6;15;22;12;8;17;20
599;394;9;9;10;3;4;3;3;5;9;8;4;5;3;6;6;16;1;3;2;8;2;3;6;6;4;7
600;7;;;;;;;;;;;;;;;;;;;;;;;;;;
601;762;38;23;19;6;17;14;25;32;40;55;14;18;10;29;15;23;22;13;10;8;12;20;15;12;26;35
602;523;11;9;11;6;19;12;6;;;5;1;1;;;;15;1;;;;;;;;;1
603;13;;;;;;;;;;;;;;;;;;;;;;;;;;
604;304;20;17;5;4;15;10;31;33;;6;;;;;;;;;;;;;;;;1
605;314;4;4;8;1;13;7;5;17;25;8;15;12;5;16;12;18;19;15;9;9;4;13;10;10;5;8
606;89;3;2;;;;;;;;;;;;;;;;;;;;;;;;2
607;52;7;7;3;1;;;;;;;;;;;;1;;;;;;;;;;2
608;398;12;15;10;5;15;16;26;35;34;29;18;20;5;15;;14;2;1;;2;1;1;11;;;34
609;154;11;10;15;;;1;;;;;;;;;;;;;;;;;;;;5
610;1100;44;26;35;11;20;28;37;50;71;36;31;21;16;25;7;38;28;29;21;20;37;31;23;23;22;45
611;146;2;4;11;6;7;3;1;1;;;;;;;;;;;;;;;;;;
612;149;4;5;5;1;;;;;;;;;;;;;;;;;;;;;;
613;306;6;1;5;3;2;1;;;3;4;2;8;3;3;;11;1;3;3;2;1;;;;8;6
614;1136;36;10;30;7;16;15;33;30;17;6;18;22;20;29;4;39;43;30;22;21;16;22;14;14;14;16
615;803;5;11;24;8;24;23;23;31;33;24;25;22;11;27;11;66;35;16;11;12;11;13;14;6;16;42
616;608;10;7;12;10;23;19;28;34;31;33;19;11;10;25;15;37;19;19;12;10;10;14;18;13;9;36
617;1217;22;24;22;9;10;15;42;24;36;12;17;18;11;14;6;29;15;13;3;6;7;6;;3;11;10
618;323;1;;1;;;;;;;2;;;;;;;;;;;;;;;2;4
619;94;7;11;1;2;;1;18;16;2;;1;;;;;;;;;;;;;;;1
620;18;;;;;;;;;;;;;;;;;;;;;;;;;;
621;261;4;6;7;3;2;3;1;1;;2;8;2;;1;;17;6;;;;1;;4;;5;5
622;663;4;4;22;3;11;6;15;16;12;19;6;7;3;12;6;20;5;4;1;5;5;4;6;3;2;9
623;1;;;;;;;;;;;;;;;;;;;;;;;;;;
624;202;6;1;;;;;;;;;;;;;;2;;;;;;;;;;
625;1;;;;;;;;;;;;;;;;;;;;;;;;;;
626;92;2;;2;1;;;;;;;9;;1;1;;;;;;;;;;;;1
627;754;19;14;13;10;14;19;10;16;10;13;16;10;5;6;2;41;5;8;5;8;5;3;5;2;13;15
628;319;4;1;10;1;9;14;19;2;11;3;3;13;5;7;;14;4;3;6;3;5;1;7;3;4;5
