code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result,type
568,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
569,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
570,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,Pass,app
571,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
572,TBien,TBien,TBien,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Mediocre,TBien,TBien,Moyen,TBien,Pass,app
573,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,Pass,app
574,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
575,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
576,TBien,TBien,TBien,TBien,Mediocre,TBien,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,TBien,TBien,Moyen,Mediocre,Mediocre,Mediocre,Moyen,TBien,Moyen,TBien,Moyen,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
577,TBien,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,Mediocre,TBien,TBien,TBien,TBien,Pass,app
578,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Pass,test
579,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
580,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Pass,app
581,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
582,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
583,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
584,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,TBien,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Fail,app
585,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
586,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Fail,app
587,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
588,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
589,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
590,TBien,Moyen,Moyen,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Mediocre,Moyen,Mediocre,Moyen,TBien,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Pass,app
591,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
592,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
593,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Pass,app
594,Mediocre,Moyen,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
595,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
596,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
597,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
598,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Mediocre,Pass,test
599,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Pass,app
600,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
601,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
602,Moyen,Mediocre,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,test
603,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
604,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Moyen,TBien,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
605,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,TBien,Mediocre,Moyen,TBien,Mediocre,Moyen,Pass,app
606,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
607,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
608,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Mediocre,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Pass,app
609,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
610,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
611,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
612,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,TBien,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Fail,app
613,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Pass,app
614,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
615,Moyen,Mediocre,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
616,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,Pass,app
617,TBien,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,TBien,Pass,app
618,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Pass,app
619,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
620,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
621,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
622,Moyen,Mediocre,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Pass,app
623,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
624,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
625,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
626,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
627,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Pass,app
628,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Pass,app
629,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,test
630,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,Moyen,Mediocre,Moyen,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
631,Moyen,Moyen,TBien,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Pass,app
632,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,Pass,app
633,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
634,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,test
635,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,TBien,Moyen,Mediocre,TBien,Pass,app
636,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
637,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,Mediocre,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Pass,app
638,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Pass,app
639,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
640,Moyen,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Fail,app
641,TBien,TBien,TBien,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Mediocre,TBien,TBien,TBien,TBien,Pass,app
642,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,Pass,app
643,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Pass,app
644,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,TBien,Moyen,Mediocre,Mediocre,Mediocre,TBien,Mediocre,Moyen,Mediocre,Moyen,Moyen,Pass,app
645,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Fail,app
646,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,TBien,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Fail,app
647,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
648,Moyen,Moyen,TBien,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Mediocre,TBien,TBien,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,TBien,Pass,app
649,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
650,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
